ID,meanAGB,100Y,AGBeq,c,t
716,132.0398639,131.1041312,131.1617374,1.966016753,11.89561659
717,112.945312,113.0526378,113.0584596,2.475333072,9.27607822
718,84.56276093,84.60231815,84.6802195,1.255022896,13.85376509
720,125.7485519,122.8054172,125.77547,1.24345732,25.24307027
721,147.2087907,139.9602176,147.5267422,1.116303476,32.49307954
722,154.343801,145.819167,154.4156304,1.03985765,34.17292444
723,119.7056231,118.8380734,119.4208153,1.124362713,18.38366939
724,128.3043022,127.3077825,128.2001927,0.999268958,20.13411895
725,143.3343419,142.1378897,143.2694683,1.013681814,20.5988106
726,158.2012697,155.8242052,157.7612413,1.092949586,22.2802522
727,141.2355621,140.3172215,140.3930943,1.899409076,12.24806046
728,115.9622012,116.0029696,116.0083353,2.178162505,9.293804977
729,124.7836043,122.4168234,124.7711089,1.036841878,24.96202201
730,137.5403253,133.4896869,137.5115091,1.000550152,28.30844791
731,155.8784575,148.7833615,155.8238865,0.99987409,32.29013936
732,113.7158895,113.2934629,113.5519761,1.007020652,16.41481554
733,118.0596905,117.9024407,117.9218693,1.513252887,10.95858148
734,123.1872038,123.0224732,123.0427449,1.528529077,10.94649972
735,136.1510445,135.624656,135.7047334,1.555544359,12.69524821
736,119.5311744,119.5829684,119.5891725,1.949636915,9.492861625
737,119.4882322,118.2317827,119.4317789,1.031265403,21.59332527
738,122.4968174,120.9318718,122.4451778,1.004509041,22.73844647
739,91.58523076,91.57235383,91.60473799,1.051574667,12.50336184
740,110.2328721,109.7890308,110.1731431,0.999390332,17.67326359
741,132.4285794,131.6301429,132.0535162,1.163455409,16.9667602
742,126.4765596,126.3268393,126.3410241,1.61358969,10.4460358
743,139.8251025,138.743729,138.8599507,1.304476261,13.60280399
744,107.6978533,107.1357363,107.5950585,0.999068449,18.3303004
745,111.7951917,111.0121406,111.7363703,1.007836692,19.81543974
746,121.2155831,120.6459132,121.0014679,1.190090941,16.6564688
747,115.9818807,115.3489766,115.4098977,1.495472788,12.58016598
749,124.3035851,123.0787158,124.0491581,1.138964515,20.07902182
750,123.1643571,122.5084166,122.9046659,1.373072543,16.51873283
751,123.0876641,122.7812499,122.8199598,2.298397131,11.24290149
752,123.2370832,123.0263756,123.0832841,1.723635447,12.16025553
753,130.4863173,129.5670098,129.7634113,1.760393281,14.1672812
754,115.2874206,115.3507611,115.35217,3.318796146,7.991993714
755,92.39851373,92.52376213,92.55476921,2.016079038,11.49106909
756,116.5256602,116.6441705,116.64448,3.990254352,7.030557539
757,118.9484455,119.0064214,119.0066148,5.780405515,6.629330948
758,115.6410033,115.7082093,115.772232,2.429140368,11.92247864
759,155.5320856,153.047071,154.9744047,1.003921966,22.77379179
30,94.51808479,89.99137346,90.0798567,2.179755427,12.97928359
31,97.68114738,93.40295271,93.40317336,3.42002232,7.049463218
32,141.3652139,136.1138536,136.1197986,0.809936536,10.17506444
33,92.86565154,92.90474896,92.90581561,1.031673987,8.767311542
38,121.0375311,121.0716375,121.0716396,1.000000002,5.603382251
43,52.48199191,52.56226985,52.56668438,1.224579987,10.43021802
44,32.41552767,31.90058353,32.39174354,1.000000001,23.87267905
45,103.487435,103.5091653,103.5091671,1,5.603382014
46,95.82719498,96.06968847,96.06969904,9.943015911,5.458770275
52,42.48199812,42.44828172,42.48271655,1.0403972,13.97161045
53,103.6436818,104.0432783,104.0433073,18.67792348,5.550013724
54,121.5200815,121.5568302,121.5568324,1.000000002,5.603382344
55,91.35483395,91.5281579,91.52844264,3.980016204,7.111431564
73,63.9,63.89983029,63.89983039,1.000013415,4.934445239
74,86.26882838,86.25469515,86.25482214,1,7.446726075
90,162.5677996,156.6383551,156.7646501,0.801345146,14.48746837
96,134.9039487,134.9010456,134.9010465,0.997972838,5.301288375
98,82.3,82.29987092,82.29987238,1.000007746,5.6033252
105,88.1,88.0998002,88.09991647,1.000004544,7.386581069
106,134.4183974,137.1890074,138.0889425,1.208069734,19.15051402
112,121.8408794,121.8411505,121.8414488,1,7.739872068
120,127.9960353,128.0132924,128.0136058,1,7.739872068
121,125.9940942,126.0074957,126.0078042,1,7.739872068
125,123.375671,123.3816403,123.3823212,1.000000002,8.259385955
126,116.1573842,116.1659379,116.1663524,1.000000001,7.972181915
133,120.253834,120.2558737,120.2563027,1,7.972181944
139,118.8363336,118.8176985,118.8177223,0.99912973,6.484608806
140,117.830563,117.8166567,117.8168135,0.998717091,7.391556594
144,75.88293852,77.43893197,77.46347382,1.960054765,11.45465313
145,121.5600898,121.5269668,121.5269691,0.997112432,5.632046986
154,119.8219813,119.8191027,119.8191061,1.000000005,5.752809246
182,112.013406,110.5487305,110.5801107,0.943993884,12.33092394
183,96.5883668,96.6107963,96.61268078,1.000000008,9.220999153
185,22.8,22.79981967,22.79986203,1.00002882,7.577997245
186,127.7796881,127.6236339,127.6477733,7.021342853,9.503845952
198,126.1835045,127.6738373,128.2988574,1.087074576,18.49239404
199,88.00409198,88.83593725,88.84851366,1.311390692,10.9481818
200,29.8,29.79966131,29.79992274,1.000011863,8.588190578
215,131.1573959,131.5796753,131.5924369,7.845472738,8.848838156
216,112.0406559,112.6286074,112.6377149,6.801473769,8.818387591
217,83.00130423,83.83610517,83.84019329,1.618735025,9.605947203
218,90.19828716,87.68857418,87.7522015,1.703378567,12.8837869
230,136.578019,138.0609863,140.6440944,1.131800799,24.27200401
231,140.6819042,140.2383987,140.2712777,6.849566295,9.725182252
233,119.5375374,117.9767052,118.4267244,1.399312991,16.92563499
248,93.52531592,94.80793868,94.82808993,1.770042874,11.0772494
249,81.55657673,80.91343207,80.92854587,1.910319762,10.83078596
250,77.32679973,77.52367026,77.54071887,1.143057842,11.68745406
264,84.17376872,81.28292684,81.35352036,1.672091586,13.22135396
283,63.59407093,63.83518533,63.85338807,1.251181393,11.92345271
299,120.7339446,119.8849096,120.2510744,1.415023851,16.28411791
301,50.4,50.39209343,50.39981713,1.000014041,11.38503055
381,77.77249972,77.89340126,77.93176576,1.482499136,12.48422998
382,103.9809594,103.6517137,103.8521798,2.17416458,14.23244073
383,75.7450951,75.82728459,75.84617546,2.589995901,10.81155488
403,56.55565054,56.68523985,56.70409395,1.7522049,11.66905395
404,58.68625697,58.78840859,58.80891927,1.871043652,11.644808
424,62.9402542,62.81974268,62.85219479,1.91894135,12.16482027
425,66.29585893,62.40533988,64.67782,1.018348906,29.70524558
445,53.02078786,51.95596612,52.56115482,1.017201619,22.31570057
460,78.1471988,78.19479033,78.21291512,3.056563035,10.54060378
461,81.06929526,81.09601684,81.1097328,3.026129284,10.21218274
465,66.36153332,66.54383079,66.58903697,1.794613981,12.69083677
487,122.7260304,122.6120689,122.6211895,1.306979614,10.23119977
504,85.41847651,85.41660856,85.42054922,1.021108598,9.995121492
519,119.2446623,119.2619662,119.2619671,6.741046691,4.844213873
525,84.72102636,84.71751276,84.72130941,1.003846193,9.983187648
530,90.75205489,90.66833454,90.85333264,2.380610799,14.15744304
544,124.6510864,124.2121397,124.2122354,4.049118618,6.462115094
548,88.18189644,88.17057526,88.17471336,1.036026956,9.99776912
552,75.54179732,75.48501594,75.60665535,1.872075665,14.16649024
556,58.73061427,58.89632007,58.89648794,1.134989588,7.755121196
566,105.8063476,105.8033344,105.8033345,6.401713635,4.230799754
567,123.4698166,123.3664718,123.3664886,5.006592456,5.740821574
568,116.5345286,116.502928,116.5029304,6.040715283,5.131330842
569,38.08098174,37.88370739,37.88370739,0.633732259,3.490821564
570,101.8942592,101.3329359,101.4017986,1.475817438,13.01433849
574,66.88090494,66.86049525,66.93119099,1.370155007,13.95125058
576,86.54204104,86.97624866,87.10115357,1.444899413,14.46112454
577,80.23087763,80.21365879,80.26022421,1.021532269,13.3806672
580,90.34943588,90.26175984,90.35006236,1.000389176,14.4277923
597,77.07785681,76.63155826,76.9296014,0.996989056,18.01672547
599,109.4415544,108.3232263,109.0269136,1.07821772,19.53853606
600,88.66642378,88.48225648,88.49961674,1.42711535,11.24581592
601,110.9409158,109.3790687,110.7336133,1.024299894,22.58597779
602,75.85698685,75.9245377,75.99190671,1.149925448,13.95121164
603,83.96535937,84.39142203,84.50916992,1.372474852,14.50853223
621,74.26037793,73.64966897,74.1117657,0.997468037,19.70432443
624,95.8380378,95.83275961,95.8404558,1.132863757,10.46631831
625,85.69078959,85.73241534,85.73368059,1.09632107,8.916083879
627,112.303003,111.8718308,112.0877004,1.016729715,15.95166575
628,54.9,54.86178972,54.89981495,1.000183564,13.74532881
629,100.8171104,102.5767172,103.0762684,1.725544587,17.02406903
639,163.2046947,162.3389593,162.4064697,2.406705317,11.54239461
640,130.6267635,122.5093448,129.3066034,0.996500155,33.98753736
642,110.4340158,109.9814816,110.0560728,1.06180133,13.59310841
647,81.64554713,81.562093,81.58325645,1.027285707,12.07143312
659,119.6803324,119.5319087,119.534852,1.503520807,9.074717544
660,70.60092213,70.59356259,70.60479847,1.000281534,11.43376862
661,63.20716204,63.31726278,63.32990019,1.063647785,11.65344987
673,145.5833067,144.8075165,145.398505,1.043120327,18.02591216
674,95.08662784,95.09999474,95.1,1.60888043,5.81875278
675,82.80630276,82.76741162,82.81507575,1.014105805,13.37937735
676,71.09584599,71.04987,71.09911184,1.000000006,13.74554102
677,81.32963064,81.27055516,81.3313727,1.004563917,13.88318002
686,120.9399633,120.6033966,120.7049325,0.994280163,14.13435952
687,145.6201685,144.8103094,144.8180234,1.508446998,9.754886775
688,93.36067406,93.39786892,93.4,1.30920884,9.126219007
689,106.9382506,106.9513318,106.9528049,2.256657177,8.328736675
690,91.81120797,91.86716775,91.88018485,1.740223061,10.62026649
701,102.3021982,102.3106222,102.3114568,2.606676705,7.88976526
702,112.6763459,112.7030467,112.7037663,2.827301542,7.691732293
748,113.5794334,113.1589688,113.1824315,1.525046413,11.23175112
